Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Venezuela, RB",VEN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,69000000,-74000000,497000000,-475000000,-468000000,408000000,2012000000,2293000000,1531000000,527000000,-1137000000,-2139000000,-2385000000,-278000000,-1071000000,-910000000,-850000000,-411000000,3090000000,1623000000,-1760000000,-1516000000,-494000000,-538000000,-281000000,-493000000,-892000000,-1520000000,-1662000000,-534000000,-2926000000,-3603000000,-2783000000,-795000000,-2503000000,-3593000000,-2211000000,-790000000,-1908000000,-2804000000,-3730000000,-1481000000,-2122000000,-3418000000,-3219000000,-2252000000,-2794000000,,
"Venezuela, RB",VEN,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,927000000,1256000000,980000000,2177000000,7414000000,3520000000,2005000000,-533000000,-2060000000,4356000000,8398000000,8058000000,2932000000,8350000000,8829000000,6977000000,798000000,1694000000,-1863000000,5723000000,10758000000,4960000000,1380000000,3305000000,7668000000,7061000000,13811000000,8967000000,1081000000,6601000000,16688000000,7460000000,13425000000,16751000000,22651000000,31710000000,32027000000,22825000000,44884000000,16930000000,25181000000,41200000000,31956000000,31598000000,27449000000,3956000000,11061000000,,
"Venezuela, RB",VEN,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,541000000,810000000,474000000,1676000000,6596000000,2244000000,278000000,-2984000000,-5366000000,760000000,4838000000,3835000000,-2077000000,6751000000,6885000000,5731000000,-522000000,320000000,-3891000000,4712000000,9355000000,2698000000,-1629000000,90000000,4529000000,3848000000,10501000000,6346000000,-1697000000,3632000000,13411000000,4151000000,10512000000,14113000000,19264000000,27711000000,27585000000,13688000000,33797000000,5726000000,12693000000,26222000000,14688000000,14529000000,12551000000,-8235000000,2874000000,,
"Venezuela, RB",VEN,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,-553000000,-738000000,-480000000,-688000000,-637000000,100000000,208000000,88000000,38000000,-3000000,329000000,574000000,-1530000000,-2113000000,-2062000000,-2233000000,-1602000000,-1619000000,-1771000000,-2368000000,-774000000,-598000000,-1746000000,-1715000000,-1904000000,-1943000000,-1725000000,-2517000000,-2534000000,-1453000000,-1388000000,-2020000000,-2756000000,-2337000000,-3673000000,-2202000000,-1045000000,515000000,-1567000000,-4646000000,-6208000000,-9079000000,-11099000000,-8707000000,-7425000000,-7661000000,-6918000000,,
"Venezuela, RB",VEN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,-35000000,-85000000,396000000,402000000,5292000000,2579000000,2266000000,-886000000,-4204000000,877000000,3591000000,1861000000,-6631000000,4149000000,3580000000,2417000000,-3095000000,-1801000000,-2719000000,3784000000,6519000000,220000000,-4243000000,-2531000000,2260000000,1521000000,8022000000,2212000000,-6094000000,1578000000,8927000000,-1620000000,4816000000,11001000000,13016000000,21854000000,24251000000,12674000000,29389000000,-2375000000,1644000000,14861000000,464000000,1186000000,1700000000,-22283000000,-6664000000,,
"Venezuela, RB",VEN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,-0.899567516,-0.084702753,-0.722578128,5.148048544,22.06817898,7.904706261,0.808414259,-8.779173571,-14.58683308,0.724473734,7.997765548,6.030686376,-6.26838513,6.553054817,7.750338037,5.369119574,-3.717404103,-2.894082746,-9.645269632,4.964819669,17.03556986,3.246257109,-6.206768853,-3.31807148,4.349637102,2.601807465,12.63622659,4.347444473,-4.852667909,2.155610451,10.11859893,1.613454926,8.18032782,14.106567,13.80038526,17.48814417,14.42247513,5.84466291,9.905575043,0.130083715,1.420424364,5.163639685,0.678230616,1.240952356,1.0197792,,,,
"Venezuela, RB",VEN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,-104000000,-11000000,-101000000,877000000,5760000000,2171000000,254000000,-3179000000,-5735000000,350000000,4728000000,4000000000,-4246000000,4427000000,4651000000,3327000000,-2245000000,-1390000000,-5809000000,2161000000,8279000000,1736000000,-3749000000,-1993000000,2541000000,2014000000,8914000000,3732000000,-4432000000,2112000000,11853000000,1983000000,7599000000,11796000000,15519000000,25447000000,26462000000,13464000000,31297000000,429000000,5585000000,16342000000,2586000000,4604000000,4919000000,-16051000000,-3870000000,,
"Venezuela, RB",VEN,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Proportion of population pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,31,31,33,32,32,31,29,28,28,28,27,27,27,26,29,32,42,
"Venezuela, RB",VEN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
"Venezuela, RB",VEN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,78,82,82,81,83,82,82,83,84,82,80,82,81,80,83,82,,
"Venezuela, RB",VEN,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,5.7,4.5,4.3,4,3.8,3.8,3.8,3.8,4.4,4,3.9,4.4,4.8,5.2,5.2,4.8,4.8,5,4.5,4.1,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,
"Venezuela, RB",VEN,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,,,,,28.1,,,,,40.5,,,,,41.7,,,
"Venezuela, RB",VEN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,5.9,,,,,4.3,,,,,3.8,3.7,,
"Venezuela, RB",VEN,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,9.7,,,,,7.2,,,,,6.4,6.3,,
"Venezuela, RB",VEN,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,2.1,,,,,1.5,,,,,1.2,1.1,,
"Venezuela, RB",VEN,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,18.6,18.2,18.3,17.4,17.9,18.9,19.3,19.9,19.2,18.3,17.4,17.3,17.6,17.7,17.1,16.2,16.2,15.6,14.6,13.4,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41286766,17.53786766,17.66952873,17.80561062,17.94102923,18.07587082,18.20997078,18.3435095,18.47640074,18.60864449,18.74024076,18.87118955,19.00149085,19.12787577,19.1208514,19.11352811,,,
"Venezuela, RB",VEN,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.85067455,16.89842047,16.94616639,16.99391231,17.04165823,17.08940415,17.13715007,17.18489599,17.23264191,17.28038783,17.32813375,17.37587967,17.42362559,17.4680304,17.4680304,17.4680304,,,
"Venezuela, RB",VEN,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,0.6,,,,,0.4,,,,,0.4,0.4,,
"Venezuela, RB",VEN,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,0.3,,,,,0.2,,,,,0.2,0.2,,
"Venezuela, RB",VEN,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.4,,,,,0.3,,,,,0.3,0.3,,
"Venezuela, RB",VEN,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,4,4.3,4.9,4.9,5,4.7,4.7,5,4.9,5.2,5.3,5.4,5.4,5.3,5.2,5.5,6.1,6.1,6.3,6.4,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,18,28,,49,,,,,,,,,,,37.7,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.359568231,8.918878018,8.548354548,8.211188856,7.874819992,7.539560127,7.204775429,6.871080759,6.538163944,6.206024983,5.874663876,5.544080624,5.214275226,4.884637735,4.873532248,4.861954186,,,
"Venezuela, RB",VEN,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.037130565,4.823550466,4.609970368,4.396390269,4.18281017,3.969230072,3.755649973,3.542069874,3.328489776,3.114909677,2.901329579,2.68774948,2.474169381,2.260434742,2.260434742,2.260434742,,,
"Venezuela, RB",VEN,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.99751048,39.83532743,38.67314439,37.51096134,36.34877829,35.18659525,34.0244122,32.86222915,31.70004611,30.53786306,29.37568002,28.21349697,27.05131392,25.88913088,25.88913088,25.88913088,,,
"Venezuela, RB",VEN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,58,,59.9,60.5,57,63.4,,,72.2,,,,,,,
"Venezuela, RB",VEN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,93,93,91,93,90,92,92,88,91,90,94,103,99,95,93,96,97,97,98,99,99,98,98,97,95,,,
"Venezuela, RB",VEN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,6.7,5.4,4.5,4,3.9,4.1,4.4,4.5,4.6,4.1,3.9,4,4.2,4.6,4.5,4.1,3.9,3.7,3.2,2.9,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,
"Venezuela, RB",VEN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,8.7,8.8,,9.07,8.9,8,,,8.6,,,,,,,
"Venezuela, RB",VEN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,,,94,,,95,,,,,,,,98.1,96,,99.5,97.3,96.2,,
"Venezuela, RB",VEN,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2817895,87.97537697,88.59167768,89.17128913,89.74999142,90.3274431,90.90433787,91.48000369,92.05478198,92.62867276,93.20167602,93.77379175,94.34501997,94.90993028,94.92190514,94.93438957,,,
"Venezuela, RB",VEN,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.03636724,92.4755888,92.91481036,93.35403191,93.79325347,94.23247503,94.67169658,95.11091814,95.5501397,95.98936125,96.42858281,96.86780437,97.30702592,97.73956526,97.73956526,97.73956526,,,
"Venezuela, RB",VEN,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.48081199,54.00237494,55.52393789,57.04550084,58.56706379,60.08862674,61.61018969,63.13175264,64.65331559,66.17487854,67.69644149,69.21800444,70.73956739,72.26113034,72.26113034,72.26113034,,,
"Venezuela, RB",VEN,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,,,,,,,,,,,,,97.5,,,,97.5,
"Venezuela, RB",VEN,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,,
"Venezuela, RB",VEN,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,
"Venezuela, RB",VEN,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,
"Venezuela, RB",VEN,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,,34404779374,35153847408,37006381327,40155689095,43174111637,45119272413,46645599171,49833165848,52521880084,55778113929,57915071792,61355224608,65496019222,56711960600,72561265081,83866103586,93105267560,99076929385,1.00E+11,1.09E+11,1.14E+11,1.17E+11,1.14E+11,1.13E+11,1.13E+11,1.16E+11,1.21E+11,1.28E+11,1.21E+11,1.25E+11,1.36E+11,1.46E+11,1.45E+11,1.38E+11,1.39E+11,1.33E+11,1.47E+11,1.48E+11,1.44E+11,1.51E+11,1.60E+11,1.50E+11,1.46E+11,1.69E+11,1.93E+11,2.21E+11,2.57E+11,2.72E+11,2.67E+11,2.64E+11,2.75E+11,2.94E+11,3.07E+11,3.00E+11,,,,
"Venezuela, RB",VEN,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,19556200,19660300,21531400,23334900,25677300,28353300,29998300,31353100,33772300,35223800,36481800,40062300,44804000,50803600,64641600,81189000,98220300,115832300,134218300,156765500,192086100,228955000,246663700,268436700,289956100,325015500,379157600,504613500,667397000,1085408300,1555269200,2239652100,3151791000,4299821300,6487514300,10143834600,19444410400,27285903000,35558228000,41381010000,51137672000,61502177000,71767287000,90808869000,1.30E+11,1.76E+11,2.31E+11,3.15E+11,4.29E+11,5.42E+11,6.82E+11,9.05E+11,1.17E+12,1.74E+12,2.72E+12,,,,
"Venezuela, RB",VEN,Final consumption expenditure (current US$),NE.CON.TOTL.CD,5926121212,5957666667,6524666667,7071181818,5835750000,6300733333,6666288889,6967355556,7504955556,7827511111,8107066667,9105068182,10182727273,11814790698,15032930233,18881162791,22841930233,26937744186,31213558140,36457093023,44671186047,53245348837,57363651163,62427139535,41422300000,43335400000,46809580247,34800931034,46027379310,31279778098,33161390192,39430494718,46078815789,47354860132,43686964983,57374630090,46595759406,55845073680,64934674945,68319316493,75202458824,84982972226,61820386769,56571685148,68790302437,84113501771,1.08E+11,1.47E+11,2.00E+11,2.53E+11,2.64E+11,2.11E+11,2.72E+11,2.87E+11,4.34E+11,,,,
"Venezuela, RB",VEN,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,62.74278369,61.40171699,61.64606266,60.46107003,60.92123355,63.27936717,63.91512299,63.23387387,62.57668032,63.3513385,57.84738107,56.90187431,59.47546421,56.67180866,46.5591532,55.7188098,58.51795654,60.09749143,65.59629717,62.51351468,62.20282375,65.82266276,70.5330486,78.64973906,59.04811556,59.82624731,66.68687088,62.57643006,66.23545861,62.61431539,60.09189821,64.39234737,67.40013211,70.57071422,67.78855681,67.22724093,61.20199681,51.52229741,57.63030216,57.41306201,51.74860574,54.90859829,53.54232671,54.78200933,49.21636785,46.75008648,46.99575738,51.12691001,51.5015459,62.88064646,55.89488273,55.16190029,59.2728362,65.09003035,75.28960223,,,,
"Venezuela, RB",VEN,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24E+11,1.33E+11,1.44E+11,1.45E+11,1.38E+11,1.39E+11,1.33E+11,1.37E+11,1.39E+11,1.37E+11,1.43E+11,1.52E+11,1.41E+11,1.35E+11,1.56E+11,1.81E+11,2.09E+11,2.44E+11,2.59E+11,2.52E+11,2.47E+11,2.57E+11,2.75E+11,2.88E+11,2.78E+11,,,,
"Venezuela, RB",VEN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35E+11,2.35E+11,2.38E+11,2.57E+11,2.80E+11,3.05E+11,2.98E+11,,,,
"Venezuela, RB",VEN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,,-2.80585005,-0.741834779,-0.811546558,5.863822869,3.683898316,-0.036305698,-0.174040247,2.8973397,1.892537918,4.677649068,-1.435204801,3.403926323,3.658762717,-15.02002099,31.00953623,12.51287481,9.024091942,5.371826457,-2.111635643,6.266088723,1.883026982,0.545451022,-4.713871261,-4.326228336,-2.331971165,0.323661641,1.344800544,2.409170909,-8.266121348,0.415793259,5.479668898,5.887489299,-2.08277488,-6.487658894,-1.160662205,-6.352657176,0.643508484,-0.147144505,-3.583933147,2.71971277,4.034701547,-8.790290431,-5.964569203,13.43622827,13.73857533,13.52872884,14.97483629,4.617689688,-4.436761116,-3.357935545,2.487129825,5.485072518,3.255611475,-4.684376409,,,,
"Venezuela, RB",VEN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,3477.886475,3380.302196,3355.225938,3327.996718,3523.14455,3652.933613,3651.60739,3645.252123,3750.86746,3821.854049,4000.62697,3943.209779,4077.433735,4226.61736,3591.778546,4705.572415,5294.3748,5772.14405,6082.213611,5953.77942,6326.848521,6445.984786,6481.144476,6175.631669,5908.459742,5770.676165,5789.35363,5867.208889,6008.559979,5511.885119,5534.803166,5838.092054,6181.809099,6053.055932,5660.35431,5594.656717,5239.247356,5272.962357,5265.203483,5076.50211,5214.568386,5424.960657,4948.09086,4652.958556,5278.140689,6003.282024,6815.44977,7836.052216,8197.896791,7834.175693,7571.109123,7759.412436,8185.021835,8451.494346,8055.594538,,,,
